1771250131.750487,158431,0,0
1771250131.870620,158431,0,0
1771250131.990716,158431,0,0
1771250132.111151,158431,0,0
1771250132.231415,158431,0,0
1771250132.351936,158431,0,0
1771250132.472441,158431,0,0
1771250132.593079,158431,0,0
1771250132.713744,158431,0,0
1771250132.834327,158431,0,0
1771250132.954649,158431,0,0
1771250133.077160,158431,45420,25
1771250133.199094,158431,582890,267
1771250133.324967,158431,663132,306
1771250133.445638,158431,251324,118
1771250133.566519,158431,420892,197
1771250133.690521,158431,550000,262
1771250133.814364,158431,499620,232
1771250133.938331,158431,519302,243
1771250134.059535,158431,514760,237
1771250134.180633,158431,487508,226
1771250134.303855,158431,496592,232
1771250134.425219,158431,484480,223
1771250134.548749,158431,479938,220
1771250134.670669,158431,473882,219
1771250134.791264,158431,464798,214
1771250134.913007,158431,464798,215
1771250135.036574,158431,467826,214
1771250135.157098,158431,469340,216
1771250135.278180,158431,463284,215
1771250135.398374,158431,452686,209
1771250135.519022,158431,461770,215
1771250135.640667,158431,457228,213
1771250135.762722,158431,457228,212
1771250135.884681,158431,466312,218
1771250136.006372,158431,463284,213
1771250136.127297,158431,473882,218
1771250136.250514,158431,472368,220
1771250136.372250,158431,469340,218
1771250136.495689,158431,460256,209
1771250136.616914,158431,475396,221
1771250136.740486,158431,463284,198
1771250136.864893,158431,448144,192
1771250136.988567,158431,460256,197
1771250137.109318,158431,454200,195
1771250137.230449,158431,451172,192
1771250137.354240,158431,463284,195
1771250137.474855,158431,457228,196
1771250137.596333,158431,454200,194
1771250137.717860,158431,460426,195
1771250137.841278,158431,457228,198
1771250137.962489,158431,457228,198
1771250138.083995,158431,463284,198
1771250138.205387,158431,466312,201
1771250138.326568,158431,469340,200
1771250138.449301,158431,466312,197
1771250138.573129,158431,469418,202
1771250138.697189,158431,466312,199
1771250138.821626,158431,472368,203
1771250138.943330,158431,475396,202
1771250139.063965,158431,466312,201
1771250139.186071,158431,463284,199
1771250139.309623,158431,463284,195
1771250139.430847,158431,455714,196
1771250139.556537,158431,457228,195
1771250139.678144,158431,457228,191
1771250139.798626,158431,469340,201
1771250139.919860,158431,463284,213
