1771246376.078252,0,0,0
1771246376.196471,0,0,0
1771246376.314835,0,0,0
1771246376.432853,0,0,0
1771246376.551404,0,0,0
1771246376.669901,0,0,0
1771246376.788063,0,0,0
1771246376.906311,0,0,0
1771246377.025130,0,0,0
1771246377.143692,0,0,0
1771246377.271146,0,0,0
1771246377.399017,0,0,0
1771246377.524554,0,0,0
1771246377.651273,0,0,0
1771246377.776501,0,0,0
1771246377.897343,0,0,0
1771246378.021902,0,0,0
1771246378.145663,0,0,0
1771246378.269694,0,0,0
1771246378.388991,0,0,0
1771246378.508762,0,0,0
1771246378.628524,0,0,0
1771246378.753579,0,0,0
1771246378.875013,0,0,0
1771246378.997698,0,0,0
1771246379.119101,0,0,0
1771246379.239896,0,0,0
1771246379.365143,0,0,0
1771246379.493793,0,0,0
1771246379.613217,0,0,0
1771246379.734800,0,0,0
1771246379.856920,0,0,0
1771246379.976828,0,0,0
1771246380.102571,0,0,0
1771246380.223549,0,0,0
1771246380.349734,0,0,0
1771246380.469539,0,0,0
1771246380.588779,0,0,0
1771246380.709576,0,0,0
1771246380.831913,0,0,0
1771246380.955364,0,0,0
1771246381.084246,0,0,0
1771246381.204517,0,0,0
1771246381.325414,0,0,0
1771246381.446712,0,0,0
1771246381.568132,0,0,0
1771246381.693031,0,0,0
1771246381.817161,0,0,0
1771246381.940767,0,0,0
1771246382.066760,0,0,0
1771246382.189335,0,0,0
1771246382.308688,0,0,0
1771246382.435184,0,0,0
1771246382.554273,0,0,0
1771246382.676442,0,0,0
1771246382.801161,0,0,0
1771246382.923193,0,0,0
1771246383.045771,0,0,0
1771246383.169614,0,0,0
1771246383.290504,0,0,0
1771246383.413348,0,0,0
1771246383.539747,0,0,0
1771246383.663262,0,0,0
1771246383.785214,0,0,0
1771246383.904358,0,0,0
1771246384.027417,0,0,0
1771246384.148148,0,0,0
1771246384.267343,0,0,0
1771246384.386304,0,0,0
1771246384.506943,0,0,0
1771246384.626716,0,0,0
1771246384.746491,0,0,0
1771246384.866373,0,0,0
1771246384.987224,0,0,0
1771246385.108667,0,0,0
1771246385.232554,0,0,0
1771246385.354861,0,0,0
1771246385.478962,0,0,0
1771246385.603937,0,0,0
1771246385.722969,0,0,0
1771246385.843167,0,0,0
1771246385.962954,0,0,0
